ts;fundingRate;fundingRateLong;fundingRateShort
"5/1/2024, 23:00:03";0.0012498400000000001;0.0012498400000000001;0.0012498400000000001
"5/1/2024, 22:00:05";0.002348607;0.002348607;0.002348607
"5/1/2024, 21:00:02";0.003358206;0.003358206;0.003358206
"5/1/2024, 20:00:06";0.0030253700000000003;0.0030253700000000003;0.0030253700000000003
"5/1/2024, 19:00:02";0.001386383;0.001386383;0.001386383
"5/1/2024, 18:00:11";0.0015301800000000001;0.0015301800000000001;0.0015301800000000001
"5/1/2024, 17:00:05";0.0018269109999999999;0.0018269109999999999;0.0018269109999999999
"5/1/2024, 16:00:04";0.0016750609999999998;0.0016750609999999998;0.0016750609999999998
"5/1/2024, 15:00:05";0.0018530530000000001;0.0018530530000000001;0.0018530530000000001
"5/1/2024, 14:00:03";0.00182317;0.00182317;0.00182317
"5/1/2024, 13:00:06";0.001251753;0.001251753;0.001251753
"5/1/2024, 12:00:01";0.0006910859999999999;0.0006910859999999999;0.0006910859999999999
"5/1/2024, 11:00:03";0.000581749;0.000581749;0.000581749
"5/1/2024, 10:00:08";0.000264411;0.000264411;0.000264411
"5/1/2024, 09:00:13";0.000921387;0.000921387;0.000921387
"5/1/2024, 08:00:07";0.002076002;0.002076002;0.002076002
"5/1/2024, 07:00:07";0.0024779010000000002;0.0024779010000000002;0.0024779010000000002
"5/1/2024, 06:00:06";0.003432094;0.003432094;0.003432094
"5/1/2024, 05:00:02";0.002527711;0.002527711;0.002527711
"5/1/2024, 04:00:40";0.0023040319999999997;0.0023040319999999997;0.0023040319999999997
"5/1/2024, 03:00:12";0.0016193140000000002;0.0016193140000000002;0.0016193140000000002
"5/1/2024, 02:00:10";0.001618242;0.001618242;0.001618242
"5/1/2024, 01:00:27";0.002072361;0.002072361;0.002072361
"5/1/2024, 00:00:37";0.00282807;0.00282807;0.00282807
"4/30/2024, 23:00:10";0.0030826639999999997;0.0030826639999999997;0.0030826639999999997
"4/30/2024, 22:00:04";0.001963895;0.001963895;0.001963895
"4/30/2024, 21:00:00";0.0053356490000000005;0.0053356490000000005;0.0053356490000000005
"4/30/2024, 20:00:02";0.008097795;0.008097795;0.008097795
"4/30/2024, 19:00:09";0.005842658;0.005842658;0.005842658
"4/30/2024, 18:00:01";0.002911469;0.002911469;0.002911469
"4/30/2024, 17:00:34";0.003547716;0.003547716;0.003547716
"4/30/2024, 16:00:01";0.005547065;0.005547065;0.005547065
"4/30/2024, 15:00:05";0.003078205;0.003078205;0.003078205
"4/30/2024, 14:00:35";0.001356827;0.001356827;0.001356827
"4/30/2024, 13:00:01";0.00013307;0.00013307;0.00013307
"4/30/2024, 12:00:02";0.002426043;0.002426043;0.002426043
"4/30/2024, 11:00:00";0.004516544999999999;0.004516544999999999;0.004516544999999999
"4/30/2024, 10:00:01";0.00354527;0.00354527;0.00354527
"4/30/2024, 09:00:03";0.004169606;0.004169606;0.004169606
"4/30/2024, 08:00:06";0.004646865;0.004646865;0.004646865
"4/30/2024, 07:00:14";0.0038771269999999997;0.0038771269999999997;0.0038771269999999997
"4/30/2024, 06:00:00";0.004369095;0.004369095;0.004369095
"4/30/2024, 05:00:05";0.004624081;0.004624081;0.004624081
"4/30/2024, 04:00:08";0.004984812;0.004984812;0.004984812
"4/30/2024, 03:00:04";0.004278656;0.004278656;0.004278656
"4/30/2024, 02:00:02";0.0043928019999999995;0.0043928019999999995;0.0043928019999999995
